"","ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"4699","ENSG00000274273","ATP9B",-21.5340221847479,62.0349918549771,-2.77274545182803,0.023347949280636,0.0443620047505099,-4.3763798537008
"4815","ENSG00000282266","ATP9B",-21.5340221847479,62.0349918549771,-2.77274545182803,0.023347949280636,0.0443620047505099,-4.3763798537008
"2685","ENSG00000153317","ASAP1",42.1181681184321,98.4543136124692,2.76992016964726,0.0234519184634429,0.0445423590260531,-4.3766905759291
"461","ENSG00000082781","ITGB5",22.092661394321,78.4576407367296,2.76950377594866,0.0234672816771284,0.044554349285192,-4.37673639350457
"3057","ENSG00000164305","CASP3",22.8490302145825,79.4303110152973,2.76597986589696,0.0235977134728928,0.0447847121923868,-4.3771243802164
"913","ENSG00000105643","ARRDC2",11.0619930534335,37.6829289129557,2.76184242638681,0.0237518032946905,0.0450597794295806,-4.37758045542686
"151","ENSG00000033627","ATP6V0A1",-52.1025030579007,215.714962099149,-2.75875362403538,0.0238675111751928,0.0452469728734777,-4.37792131674852
"3411","ENSG00000171262","FAM98B",6.39454455274107,12.9852821591584,2.75871775787257,0.0238688581256188,0.0452469728734777,-4.37792527661942
"32","ENSG00000005436","GCFC2",27.2505436017477,101.906746317354,2.75785389632089,0.0239013239155397,0.0452884574150723,-4.37802066605134
"3581","ENSG00000175602","CCDC85B",45.1010885508756,114.022927087224,2.75764607788691,0.0239091409347497,0.0452884574150723,-4.37804361758141
"2853","ENSG00000159685","CHCHD6",8.63799160923044,24.9422754361248,2.75645772635458,0.0239538907303751,0.0453557707944756,-4.37817488760698
"3076","ENSG00000164695","CHMP4C",33.6256275129121,102.893925978275,2.75607253090752,0.0239684144639958,0.0453658225321997,-4.37821744809868
"1863","ENSG00000131778","CHD1L",33.4271926661486,137.286012839161,2.75347739568982,0.0240664991335649,0.0455339643484012,-4.37850431732058
"3878","ENSG00000185359","HGS",40.9148498407225,282.631554478179,2.7524215584412,0.0241065227555004,0.045592167316684,-4.3786210960896
"314","ENSG00000069424","KCNAB2",-17.3196950113369,62.5937185979284,-2.75014393519814,0.024193093028944,0.0457383244936602,-4.37887313664093
"2003","ENSG00000135245","HILPDA",12.6938318961208,53.0316055224607,2.74884406491919,0.0242426425519546,0.0458144066346536,-4.3790170583142
"4169","ENSG00000204536","CCHCR1",-7.53065338668952,24.7792402754327,-2.74689333841426,0.0243171971047582,0.0458496979497221,-4.37923315012953
"4216","ENSG00000206355","CCHCR1",-7.53065338668952,24.7792402754327,-2.74689333841426,0.0243171971047582,0.0458496979497221,-4.37923315012953
"4232","ENSG00000206457","CCHCR1",-7.53065338668952,24.7792402754327,-2.74689333841426,0.0243171971047582,0.0458496979497221,-4.37923315012953
"4331","ENSG00000223533","CCHCR1",-7.53065338668952,24.7792402754327,-2.74689333841426,0.0243171971047582,0.0458496979497221,-4.37923315012953
"4344","ENSG00000224180","CCHCR1",-7.53065338668952,24.7792402754327,-2.74689333841426,0.0243171971047582,0.0458496979497221,-4.37923315012953
"4495","ENSG00000234114","CCHCR1",-7.53065338668952,24.7792402754327,-2.74689333841426,0.0243171971047582,0.0458496979497221,-4.37923315012953
"1833","ENSG00000130956","HABP4",-9.24182041820228,38.9940856817666,-2.74629756609947,0.0243400136347497,0.0458751482097522,-4.37929917250561
"619","ENSG00000099364","FBXL19",-7.00057435148685,22.5271250025066,-2.74494011945702,0.0243920822490113,0.0459556911258639,-4.37944964706216
"3140","ENSG00000165806","CASP7",-14.0220324131995,56.7167903250956,-2.74288007711928,0.024471318895836,0.046087338532594,-4.37967812424382
"1442","ENSG00000118263","KLF7",-5.84023665545971,15.2820856444577,-2.74043922915183,0.0245655439965596,0.0462463444563165,-4.3799490219155
"2495","ENSG00000146376","ARHGAP18",-20.7322049938816,69.2761462467144,-2.74020681674642,0.0245745352625887,0.0462463444563165,-4.37997482672192
"958","ENSG00000106144","CASP2",-77.7008791710267,406.924404489418,-2.7355820276528,0.0247541553746048,0.0465561880807871,-4.38048869765534
"3514","ENSG00000173852","DPY19L1",49.3200288905669,298.763400855347,2.73548098387278,0.0247580947380663,0.0465561880807871,-4.38049993292546
"1747","ENSG00000128590","DNAJB9",5.84103386050571,19.6547906024728,2.73386443363733,0.0248212060306374,0.046657043638346,-4.38067972740892
"2397","ENSG00000143756","FBXO28",38.5249646900415,176.566229134777,2.73291290376351,0.0248584314168277,0.046703647064794,-4.38078559884078
"1120","ENSG00000110422","HIPK3",-36.0667799991863,157.557521734132,-2.73274585915954,0.0248649723657983,0.046703647064794,-4.38080418811674
"1351","ENSG00000115977","AAK1",-64.5542207477353,125.182295102925,-2.7315437893944,0.024912093671229,0.046774308597811,-4.38093798618088
"2952","ENSG00000162817","C1orf115",-11.3045046168653,21.0260111117078,-2.73127161834248,0.0249227754988383,0.0467765245065882,-4.38096828733075
"1474","ENSG00000119522","DENND1A",-24.4903168416515,85.1536518849836,-2.73034146569067,0.0249593163589086,0.0468272539767176,-4.38107186127214
"1299","ENSG00000114867","EIF4G1",135.361273101436,815.828170844231,2.72686272622742,0.0250964645957632,0.0470666267447398,-4.38145948290575
"150","ENSG00000033327","GAB2",-10.9693063230096,40.5869868891734,-2.72520794713703,0.0251619741644297,0.0471715151605055,-4.38164401130096
"2434","ENSG00000144579","CTDSP1",-32.6496580874908,206.398110787585,-2.72444601758973,0.0251921963098307,0.0472028105722798,-4.38172900691676
"1856","ENSG00000131558","EXOC4",-32.3280912631952,172.515952431478,-2.72430373668188,0.0251978440349281,0.0472028105722798,-4.38174488096239
"1079","ENSG00000109270","LAMTOR3",49.7602969921273,139.44899089448,2.72390051336948,0.0252138566950547,0.0472142051358833,-4.3817898716251
"2374","ENSG00000143458","GABPB2",-11.4094173732616,33.1426328167091,-2.72366767673592,0.0252231077609939,0.0472142051358833,-4.38181585345649
"4254","ENSG00000212899","KRTAP3-3",14.7426494231395,26.5503939293279,2.72174788028115,0.0252995175881112,0.0473212481330818,-4.38203014975709
"4660","ENSG00000263101","KRTAP3-3",14.7426494231395,26.5503939293279,2.72174788028115,0.0252995175881112,0.0473212481330818,-4.38203014975709
"2941","ENSG00000162676","GFI1",-12.2712777325547,42.868602123416,-2.72045570819489,0.0253510806164551,0.0473996847226771,-4.38217445767262
"630","ENSG00000099958","DERL3",-5.33618725871966,15.6831244938989,-2.71773203536546,0.0254601188168664,0.0475674250229348,-4.38247881756718
"4703","ENSG00000274437","DERL3",-5.33618725871966,15.6831244938989,-2.71773203536546,0.0254601188168664,0.0475674250229348,-4.38247881756718
"3147","ENSG00000165997","ARL5B",20.8749420911892,67.997952192864,2.71665922306739,0.0255031988248334,0.0476298360450132,-4.38259876869341
"665","ENSG00000100353","EIF3D",226.103334195921,1207.7567322727,2.71362724222192,0.0256253549574233,0.0477966362867938,-4.38293798364955
"3503","ENSG00000173486","FKBP2",9.05499180542585,35.4191584153658,2.71265214461281,0.0256647678846771,0.0477966362867938,-4.38304714224655
"1563","ENSG00000122068","FYTTD1",82.630226035615,362.711720944249,2.71249328222891,0.0256711948864204,0.0477966362867938,-4.38306492933342
"4168","ENSG00000204525","HLA-C",-128.21519996971,464.246305042189,-2.71203857613121,0.0256895997592639,0.0477966362867938,-4.38311584535992
"4228","ENSG00000206435","HLA-C",-128.21519996971,464.246305042189,-2.71203857613121,0.0256895997592639,0.0477966362867938,-4.38311584535992
"4231","ENSG00000206452","HLA-C",-128.21519996971,464.246305042189,-2.71203857613121,0.0256895997592639,0.0477966362867938,-4.38311584535992
"4361","ENSG00000225691","HLA-C",-128.21519996971,464.246305042189,-2.71203857613121,0.0256895997592639,0.0477966362867938,-4.38311584535992
"4402","ENSG00000228299","HLA-C",-128.21519996971,464.246305042189,-2.71203857613121,0.0256895997592639,0.0477966362867938,-4.38311584535992
"4492","ENSG00000233841","HLA-C",-128.21519996971,464.246305042189,-2.71203857613121,0.0256895997592639,0.0477966362867938,-4.38311584535992
"4545","ENSG00000237022","HLA-C",-128.21519996971,464.246305042189,-2.71203857613121,0.0256895997592639,0.0477966362867938,-4.38311584535992
"4294","ENSG00000214160","ALG3",30.5183550931309,181.859099307161,2.71096285309267,0.0257331948975382,0.0478596594184285,-4.38323632783365
"704","ENSG00000100852","ARHGAP5",62.3129907880211,276.508248836132,2.71031088205114,0.0257596537117579,0.0478907761416103,-4.38330936841049
"359","ENSG00000073464","CLCN4",-12.3264839541839,35.0057337553918,-2.70916028842967,0.0258064158944185,0.0479596019057088,-4.3834383046947
"2349","ENSG00000143013","LMO4",-26.0555530556595,78.9975462538395,-2.70737635736657,0.0258790896659574,0.0480765126133994,-4.38363830105687
"2266","ENSG00000140463","BBS4",-22.1692663218078,76.4139032778699,-2.70400044614822,0.0260171904912328,0.048314835453919,-4.38401706640133
"4732","ENSG00000275932","DUSP14",25.8778270446663,123.080097099635,2.70224556636434,0.0260892758753463,0.0484121768316358,-4.38421410869595
"4736","ENSG00000276023","DUSP14",25.8778270446663,123.080097099635,2.70224556636434,0.0260892758753463,0.0484121768316358,-4.38421410869595
"2850","ENSG00000159556","ISL2",15.8198114002956,53.77604329941,2.70113949359855,0.0261348149600857,0.048478407704786,-4.38433835434515
"2844","ENSG00000159363","ATP13A2",-30.1928796832039,124.502812647929,-2.70061261539524,0.0261565360704615,0.0485004245103134,-4.38439755322416
"199","ENSG00000051128","HOMER3",4.46167145147386,14.6028417389364,2.7002338947824,0.0261721606204161,0.0485111245234594,-4.38444011118645
"589","ENSG00000094880","CDC23",32.1855805209283,205.318165783311,2.69957812322713,0.0261992377756972,0.0485319076299613,-4.38451381354999
"3195","ENSG00000166845","C18orf54",9.50325776804482,23.1879380940528,2.69948489171724,0.026203089677115,0.0485319076299613,-4.38452429303708
"3188","ENSG00000166669","ATF7IP2",-6.103522667251,24.9107353312665,-2.69771897674639,0.0262761586000587,0.0486489389951444,-4.38472284187889
"4403","ENSG00000228315","GUSBP11",-25.6596493373954,61.1053121896497,-2.69624270762602,0.0263374024504873,0.048743997091635,-4.38488890480702
"2153","ENSG00000138002","IFT172",-12.3267116885049,46.5689579159388,-2.69455080227972,0.0264077714201847,0.04885586572776,-4.3850793139684
"2482","ENSG00000145920","CPLX2",-8.96622682400743,13.8818379697725,-2.69249440802139,0.0264935586370542,0.0489961642262276,-4.3853108720918
"1048","ENSG00000108578","BLMH",30.3767125554905,137.172726861458,2.69174616462534,0.0265248439012799,0.0490356013991742,-4.38539516234267
"2562","ENSG00000148834","GSTO1",80.9588808728204,275.708733892973,2.6892045529118,0.0266313947656602,0.0492016365213727,-4.38568161678632
"4114","ENSG00000198830","HMGN2",-50.5337855298706,253.455876343798,-2.68912716739443,0.026634645811387,0.0492016365213727,-4.38569034197092
"3916","ENSG00000186566","GPATCH8",-53.9356491998363,280.322425584647,-2.68773167770935,0.0266933413626987,0.0492344644508445,-4.38584771717483
"4150","ENSG00000204257","HLA-DMA",-27.4239845970546,80.5960564888973,-2.68656711639189,0.0267424249322686,0.0492344644508445,-4.38597909940284
"4563","ENSG00000239463","HLA-DMA",-27.4239845970546,80.5960564888973,-2.68656711639189,0.0267424249322686,0.0492344644508445,-4.38597909940284
"4576","ENSG00000241394","HLA-DMA",-27.4239845970546,80.5960564888973,-2.68656711639189,0.0267424249322686,0.0492344644508445,-4.38597909940284
"4584","ENSG00000242361","HLA-DMA",-27.4239845970546,80.5960564888973,-2.68656711639189,0.0267424249322686,0.0492344644508445,-4.38597909940284
"4587","ENSG00000242685","HLA-DMA",-27.4239845970546,80.5960564888973,-2.68656711639189,0.0267424249322686,0.0492344644508445,-4.38597909940284
"4588","ENSG00000243189","HLA-DMA",-27.4239845970546,80.5960564888973,-2.68656711639189,0.0267424249322686,0.0492344644508445,-4.38597909940284
"4589","ENSG00000243215","HLA-DMA",-27.4239845970546,80.5960564888973,-2.68656711639189,0.0267424249322686,0.0492344644508445,-4.38597909940284
"4597","ENSG00000243719","HLA-DMA",-27.4239845970546,80.5960564888973,-2.68656711639189,0.0267424249322686,0.0492344644508445,-4.38597909940284
"4608","ENSG00000248487","ABHD14A",-8.77405805728466,25.8385260135314,-2.68546751480782,0.0267888551673179,0.049301508033161,-4.38610319463208
"607","ENSG00000096384","HSP90AB1",2085.66335899145,3473.1262537995,2.68481319378893,0.0268165226516532,0.0493339839365055,-4.38617705699952
"160","ENSG00000038002","AGA",-8.43249989353774,14.9568824506006,-2.68206876863925,0.0269328867351725,0.0495295485234421,-4.38648701426137
"1861","ENSG00000131724","IL13RA1",-32.6749944716726,143.6534635911,-2.68009940958445,0.0270167053482739,0.0496651383232085,-4.38670958981197
"298","ENSG00000068078","FGFR3",9.02482949339455,34.3429838656795,2.67631383294541,0.0271785730348285,0.0499440519038674,-4.38713779595519
"1464","ENSG00000119321","FKBP15",-25.3753574625455,108.601268979092,-2.67560621182644,0.0272089398390154,0.0499792540634773,-4.38721789158221
"3622","ENSG00000177106","EPS8L2",-45.5144253520301,228.850648914247,-2.67539445815628,0.0272180337485644,0.0499792540634773,-4.38724186321833
"782","ENSG00000102781","KATNAL1",-18.0505437814214,65.6009420452823,-2.67489717734699,0.0272394020134944,0.0499998419509445,-4.38729816390574
"2074","ENSG00000136381","IREB2",69.1493573608709,353.540784000437,2.67443332597333,0.0272593492344143,0.0500178070372797,-4.38735068722853
"1722","ENSG00000127585","FBXL16",-25.1617825564149,98.9225984131131,-2.67264728119342,0.0273362946112318,0.0501403049072631,-4.38755299344536
"796","ENSG00000103044","HAS3",7.96468682713149,24.2465195307698,2.66919549580547,0.0274856308730329,0.0503954416342424,-4.3879442795974
"1539","ENSG00000120868","APAF1",-14.4124472492026,60.9493168893239,-2.66760327882401,0.0275547958645704,0.0505034475209531,-4.38812490297275
"2546","ENSG00000148308","GTF3C5",-37.9241506728722,189.252683025121,-2.6671826678599,0.0275730965797091,0.0505181817870888,-4.38817263174476
"827","ENSG00000103657","HERC1",-32.2552629195991,118.256903900151,-2.66625937759026,0.0276133122634685,0.0505730417682498,-4.388277422586
"3605","ENSG00000176396","EID2",31.7726873443759,76.1986995638835,2.66531452554086,0.0276545290295247,0.0506296937197286,-4.3883846899314
"2488","ENSG00000146067","FAM193B",-57.8640658104968,237.61648380615,-2.66459010459327,0.0276861725264849,0.0506687834007008,-4.38846695220237
"4014","ENSG00000196704","AMZ2",29.3507692948198,153.989636746572,2.66268899552309,0.0277693907040842,0.0508021963716858,-4.3886829171645
"86","ENSG00000011376","LARS2",22.6224815782659,94.3727941793259,2.66056222291337,0.0278627891900017,0.05095412748231,-4.38892465944773
"3088","ENSG00000164880","INTS1",-52.274580780518,299.297983220145,-2.65954537844276,0.0279075575975615,0.0510170464362404,-4.38904029333959
"128","ENSG00000024862","CCDC28A",5.50753407182684,12.9289162691543,2.65764280993282,0.0279915186057337,0.0511515390111458,-4.38925674234683
"4180","ENSG00000204681","GABBR1",-48.7522880179117,98.3548560585949,-2.65324376347694,0.0281866370745173,0.0513571138534956,-4.38975766645343
"4234","ENSG00000206466","GABBR1",-48.7522880179117,98.3548560585949,-2.65324376347694,0.0281866370745173,0.0513571138534956,-4.38975766645343
"4248","ENSG00000206511","GABBR1",-48.7522880179117,98.3548560585949,-2.65324376347694,0.0281866370745173,0.0513571138534956,-4.38975766645343
"4471","ENSG00000232569","GABBR1",-48.7522880179117,98.3548560585949,-2.65324376347694,0.0281866370745173,0.0513571138534956,-4.38975766645343
"4472","ENSG00000232632","GABBR1",-48.7522880179117,98.3548560585949,-2.65324376347694,0.0281866370745173,0.0513571138534956,-4.38975766645343
"4546","ENSG00000237051","GABBR1",-48.7522880179117,98.3548560585949,-2.65324376347694,0.0281866370745173,0.0513571138534956,-4.38975766645343
"4550","ENSG00000237112","GABBR1",-48.7522880179117,98.3548560585949,-2.65324376347694,0.0281866370745173,0.0513571138534956,-4.38975766645343
"2502","ENSG00000146648","EGFR",8.51431360616802,27.1535542318557,2.65322502019136,0.0281874713857699,0.0513571138534956,-4.38975980214139
"2172","ENSG00000138231","DBR1",9.88123044606812,41.6586264258037,2.65220353617159,0.0282329783024531,0.0514209959981416,-4.38987621185349
"2589","ENSG00000149541","B3GAT3",-10.4822561713171,42.8494605567543,-2.64997539320323,0.0283325014951465,0.0515831748744846,-4.39013025376454
"2888","ENSG00000160789","LMNA",92.6862653429105,437.03940323045,2.64892464342891,0.0283795586614104,0.0516497476118756,-4.39025011202171
"2481","ENSG00000145919","BOD1",29.5340202568503,125.358520846366,2.64828164248838,0.0284083943075201,0.0516831209075837,-4.39032347665752
"2563","ENSG00000148841","ITPRIP",-16.5985025977667,57.5023234886578,-2.64696285117911,0.0284676294545764,0.051766865483197,-4.39047398983479
"69","ENSG00000008405","CRY1",16.5021001790668,55.8808880467205,2.64656359362338,0.0284855873965204,0.051766865483197,-4.39051956828012
